t,y,u0,u1,c,c2,c3,P,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000222e-01,5.000000000000000000e-01,5.999999999999999778e-01,6.737410311294691478e-01,4.207114630000000077e-01,1.018349880000000013e-01,2.254985969999999951e-01,3.905432759999999948e-01,2.612623609999999985e-01,1.056080280000000066e-01,-2.250228900000000171e-02,-1.039285499999999945e-01,4.695157999999999623e-03,1.320685440000000099e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000222e-01,5.000000000000000000e-01,5.999999999999999778e-01,2.702760591419778868e-01,-1.461094995999999924e+00,-5.796108060000000339e-01,-1.147410626999999961e+00,-1.110467446999999996e+00,-1.164047107000000025e+00,-9.488315640000000162e-01,-6.707296699999999445e-01,-5.580568479999999942e-01,-5.188150630000000207e-01,-9.799811250000000085e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000222e-01,5.000000000000000000e-01,5.999999999999999778e-01,4.205600658769181321e-01,-1.272914349999999972e+00,-5.796108060000000339e-01,-8.495652529999999647e-01,-6.754792859999999566e-01,-1.069026475999999892e+00,-9.039706229999999731e-01,-6.707296699999999445e-01,-5.366832999999999743e-01,-4.748495189999999977e-01,-7.789367280000000227e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000222e-01,5.000000000000000000e-01,5.999999999999999778e-01,3.049082961594892088e-02,2.114337276000000099e+00,-3.305393979000000204e+00,1.258793433999999989e+00,3.905432759999999948e-01,2.446736878999999920e+00,2.773335585999999964e+00,-2.085043955000000171e+00,8.368969710000000450e-01,4.695157999999999623e-03,-6.551455640000000136e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000222e-01,5.000000000000000000e-01,5.999999999999999778e-01,4.180145653074997941e-02,2.020246953000000012e+00,-9.203337019999999757e-01,-1.147410626999999961e+00,-1.110467446999999996e+00,2.302886201000000188e+00,2.567911205000000141e+00,-9.506460389999999983e-01,-5.580568479999999942e-01,-5.188150630000000207e-01,-9.799811250000000085e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000222e-01,5.000000000000000000e-01,5.999999999999999778e-01,4.784654727472318347e-01,1.361614692000000071e+00,1.018349880000000013e-01,-4.269945760000000146e-01,-3.563711509999999971e-01,1.369836392000000069e+00,1.331330659000000027e+00,-2.250228900000000171e-02,-4.330131870000000216e-01,-3.866820950000000034e-01,-3.964476940000000171e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000222e-01,5.000000000000000000e-01,5.999999999999999778e-01,9.863841195281498608e-01,-4.261014439999999959e-01,1.464726573999999948e+00,5.506613080000000160e-01,4.581354099999999929e-02,-5.107802670000000100e-01,-5.560332209999999664e-01,1.627531043999999927e+00,1.366588109999999912e-01,-2.081557729999999884e-01,8.539253460000000295e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000222e-01,5.000000000000000000e-01,5.999999999999999778e-01,7.339892083328283245e-01,7.029824319999999904e-01,1.018349880000000013e-01,7.096297449999999785e-01,3.546339290000000144e-01,5.661202199999999518e-01,4.132950690000000149e-01,-2.250228900000000171e-02,2.728218219999999916e-01,-2.005355699999999963e-02,5.242123739999999810e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000222e-01,5.000000000000000000e-01,5.999999999999999778e-01,6.043518855896249375e-01,-6.142820900000000028e-01,1.018349880000000013e-01,-5.527241579999999654e-01,-1.337331969999999981e-01,-6.533112140000000290e-01,-6.569127059999999574e-01,-2.250228900000000171e-02,-4.728506800000000232e-01,-2.971432820000000086e-01,-4.982880319999999919e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000222e-01,5.000000000000000000e-01,5.999999999999999778e-01,9.068364904839445462e-01,2.325308170000000008e-01,1.124003678000000006e+00,-1.076597414999999947e+00,-1.071900807000000011e+00,7.122109899999999605e-02,-7.369741900000000012e-02,1.170825388999999994e+00,-5.568486910000000067e-01,-5.184694570000000224e-01,-9.082831860000000201e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
