t,y,u0,u1,c,c2,c3,P,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000222e-01,5.000000000000000000e-01,5.999999999999999778e-01,7.622403636904402369e-01,-1.438304750000000132e-01,-5.796108060000000339e-01,5.362096320000000471e-01,-9.330752700000000122e-01,-2.771878819999999966e-01,-3.753215469999999776e-01,-6.707296699999999445e-01,1.248841819999999964e-01,-5.115032259999999775e-01,1.564555980000000013e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000222e-01,5.000000000000000000e-01,5.999999999999999778e-01,8.694043520233339928e-01,-1.438304750000000132e-01,-1.261056599000000000e+00,9.543351299999999759e-02,2.426793199999999900e-02,-2.771878819999999966e-01,-3.753215469999999776e-01,-1.201097526999999943e+00,-1.858980789999999939e-01,-2.196252740000000092e-01,-3.088493950000000265e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000222e-01,5.000000000000000000e-01,5.999999999999999778e-01,1.295887279654504322e-02,-4.261014439999999959e-01,1.805449470999999972e+00,9.769857509999999579e-01,4.336344930000000097e-01,-5.107802670000000100e-01,-5.560332209999999664e-01,2.113701579000000219e+00,5.292848030000000259e-01,3.518461600000000189e-02,1.457748806999999980e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000222e-01,5.000000000000000000e-01,5.999999999999999778e-01,9.773005438750209661e-01,1.926156629999999925e+00,1.805449470999999972e+00,-2.740573400000000104e-02,6.735914899999999317e-02,2.161674984999999882e+00,2.369955962000000138e+00,2.113701579000000219e+00,-2.558288049999999925e-01,-1.964705449999999964e-01,3.052166279999999898e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000222e-01,5.000000000000000000e-01,5.999999999999999778e-01,8.937119351193439920e-01,2.325308170000000008e-01,-9.203337019999999757e-01,2.399502729999999917e-01,1.607234519999999889e-01,7.122109899999999605e-02,-7.369741900000000012e-02,-9.506460389999999983e-01,-9.431763499999999689e-02,-1.433417060000000132e-01,-1.371645340000000046e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000222e-01,5.000000000000000000e-01,5.999999999999999778e-01,7.394339419813447112e-01,-6.142820900000000028e-01,-2.388879090000000094e-01,-1.147410626999999961e+00,-1.110467446999999996e+00,-6.533112140000000290e-01,-6.569127059999999574e-01,-3.613484200000000035e-01,-5.580568479999999942e-01,-5.188150630000000207e-01,-9.799811250000000085e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000222e-01,5.000000000000000000e-01,5.999999999999999778e-01,2.305018898862956911e-01,-1.367004673000000059e+00,-5.796108060000000339e-01,-1.090683534000000066e+00,-9.698395250000000356e-01,-1.117856522000000075e+00,-9.276459500000000524e-01,-6.707296699999999445e-01,-5.572815370000000490e-01,-5.142199020000000065e-01,-9.416905719999999480e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000222e-01,5.000000000000000000e-01,5.999999999999999778e-01,9.986944126554313517e-01,2.020246953000000012e+00,1.018349880000000013e-01,-1.295405799999999920e-02,6.921817940000000169e-01,2.302886201000000188e+00,2.567911205000000141e+00,-2.250228900000000171e-02,-2.479790530000000048e-01,2.362424549999999901e-01,-6.107692499999999719e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000222e-01,5.000000000000000000e-01,5.999999999999999778e-01,6.466210407189880716e-01,-4.261014439999999959e-01,-9.203337019999999757e-01,-2.947617410000000215e-01,-5.962455909999999637e-01,-5.107802670000000100e-01,-5.560332209999999664e-01,-9.506460389999999983e-01,-3.828966699999999945e-01,-4.573740119999999965e-01,-4.620000949999999995e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000222e-01,5.000000000000000000e-01,5.999999999999999778e-01,8.549217920804800253e-01,-7.083724129999999786e-01,-1.261056599000000000e+00,6.167946610000000218e-01,5.483039800000000241e-01,-7.206174939999999696e-01,-7.018889120000000315e-01,-1.201097526999999943e+00,1.918255480000000124e-01,1.205231570000000058e-01,-2.731609700000000099e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
