t,y,u0,u1,c,c2,c3,P,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000222e-01,5.000000000000000000e-01,5.999999999999999778e-01,2.053051226217747494e-01,-6.142820900000000028e-01,-5.796108060000000339e-01,-1.147410626999999961e+00,-1.110467446999999996e+00,-6.533112140000000290e-01,-6.569127059999999574e-01,-6.707296699999999445e-01,-5.580568479999999942e-01,-5.188150630000000207e-01,-9.799811250000000085e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000222e-01,5.000000000000000000e-01,5.999999999999999778e-01,3.838619261087989898e-01,-7.083724129999999786e-01,4.425578840000000125e-01,5.506613080000000160e-01,-8.346011000000000402e-02,-7.206174939999999696e-01,-7.018889120000000315e-01,3.458087229999999845e-01,1.366588109999999912e-01,-2.737368709999999927e-01,5.100678830000000552e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000222e-01,5.000000000000000000e-01,5.999999999999999778e-01,5.815919424740614296e-01,-1.272914349999999972e+00,-5.796108060000000339e-01,-9.335925409999999980e-01,-8.797058789999999684e-01,-1.069026475999999892e+00,-9.039706229999999731e-01,-6.707296699999999445e-01,-5.470418660000000433e-01,-5.064417919999999462e-01,-8.356548000000000309e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000222e-01,5.000000000000000000e-01,5.999999999999999778e-01,4.743212315058916717e-01,7.970727539999999944e-01,-5.796108060000000339e-01,-6.011372729999999720e-01,-4.547627630000000143e-01,6.730184299999999453e-01,5.267383839999999484e-01,-6.707296699999999445e-01,-4.861591559999999812e-01,-4.189130710000000257e-01,-6.112488670000000290e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000222e-01,5.000000000000000000e-01,5.999999999999999778e-01,3.304002096236609565e-01,-5.201917670000000271e-01,4.425578840000000125e-01,8.324689910000000470e-01,1.072820877000000062e+00,-5.833654719999999960e-01,-6.083402490000000551e-01,3.458087229999999845e-01,3.863790559999999985e-01,5.887768100000000393e-01,7.573526120000000361e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000222e-01,5.000000000000000000e-01,5.999999999999999778e-01,6.471569214705105155e-01,-5.201917670000000271e-01,-5.796108060000000339e-01,-1.075069438999999960e+00,-8.555056970000000094e-01,-5.833654719999999960e-01,-6.083402490000000551e-01,-6.707296699999999445e-01,-5.567959900000000184e-01,-5.037105179999999960e-01,-9.311511220000000533e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000222e-01,5.000000000000000000e-01,5.999999999999999778e-01,7.462010582421406690e-01,1.361614692000000071e+00,1.018349880000000013e-01,1.027566618000000043e+00,1.281095091999999935e+00,1.369836392000000069e+00,1.331330659000000027e+00,-2.250228900000000171e-02,5.816793839999999660e-01,8.101729389999999809e-01,7.817396659999999997e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000222e-01,5.000000000000000000e-01,5.999999999999999778e-01,1.569087490493398518e-01,-3.320111210000000201e-01,7.832807809999999815e-01,9.047273710000000024e-01,4.049070149999999813e-01,-4.355556010000000144e-01,-4.998533070000000245e-01,7.435846149999999488e-01,4.565739560000000030e-01,1.476243200000000068e-02,9.592774200000000473e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000222e-01,5.000000000000000000e-01,5.999999999999999778e-01,4.166826201096416882e-01,-1.367004673000000059e+00,-1.942502391999999967e+00,-1.147410626999999961e+00,-1.110467446999999996e+00,-1.117856522000000075e+00,-9.276459500000000524e-01,-1.613605860000000058e+00,-5.580568479999999942e-01,-5.188150630000000207e-01,-9.799811250000000085e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000222e-01,5.000000000000000000e-01,5.999999999999999778e-01,6.791591362267697385e-02,1.079343723000000033e+00,7.832807809999999815e-01,2.393250003999999986e+00,2.358375515000000089e+00,1.009549832000000036e+00,9.016476770000000363e-01,7.435846149999999488e-01,2.462336627000000000e+00,2.277118544999999994e+00,2.365922702999999849e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000222e-01,5.000000000000000000e-01,5.999999999999999778e-01,1.434755534506357011e-01,1.455705014999999936e+00,1.018349880000000013e-01,-1.147410626999999961e+00,-1.110467446999999996e+00,1.495210836000000043e+00,1.487375730999999979e+00,-2.250228900000000171e-02,-5.580568479999999942e-01,-5.188150630000000207e-01,-9.799811250000000085e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
